filename,label,label_encoded,augmentation_type,duration_sec,rms_energy,peak_amplitude,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,delta_mfcc_1,delta_mfcc_2,delta_mfcc_3,delta_mfcc_4,delta_mfcc_5,delta_mfcc_6,delta_mfcc_7,delta_mfcc_8,delta_mfcc_9,delta_mfcc_10,delta_mfcc_11,delta_mfcc_12,delta_mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
Mu_0045_aug04.wav,Mu,18,aug04,1.0,0.101376,0.636139,0.024704,414.6533,611.6902,551.7578,0.000148,-380.985107,179.854507,29.223148,29.352047,12.281061,0.270463,16.039717,3.131211,-13.434776,-18.189096,-20.434521,-14.351398,-16.200022,70.303009,30.803761,14.662452,9.87658,31.215239,23.946152,10.213029,4.285756,7.938228,10.862637,7.085628,8.829189,5.1909,0.610593,0.458163,0.519788,0.302028,0.304275,0.302787,0.346309,0.205284,0.184218,0.291149,0.373396,0.14101,0.03781,0.082994,0.105035,0.346656,0.518651,0.325339,0.265502,0.299758,0.258534,0.209381,0.500082,0.579545,0.219312
Mu_0046.wav,Mu,18,original,1.0,0.066933,0.497345,0.014526,356.1413,484.8008,615.4785,0.439962,-513.741089,79.960777,20.064085,16.176325,-15.508128,-6.946101,12.407909,-5.744473,-14.932013,-16.922274,-11.836145,-6.6153,-7.140866,131.225235,87.743263,29.488438,18.344915,29.397207,13.422674,21.988508,7.304469,16.606329,18.007341,14.515994,7.925392,9.816438,-0.830135,-0.814351,-0.259607,-0.067288,-0.011875,0.112054,0.189164,0.222784,0.249252,0.232282,0.205665,0.183715,0.139908,0.186677,0.123224,0.139818,0.121952,0.173743,0.220854,0.110339,0.088094,0.121342,0.205043,0.410052,0.357728
Mu_0046_aug01.wav,Mu,18,aug01,1.0,0.071383,0.533936,0.314407,3071.6997,2209.1342,5567.627,0.344077,-262.901794,32.459557,17.600084,6.598275,-3.584702,-2.947511,2.046075,-2.125016,-7.585977,-10.176203,-8.812901,-6.206153,-3.86206,49.879082,46.596069,20.148897,7.718874,11.240176,7.325119,8.609616,4.558446,10.588253,11.807726,8.95494,6.941192,5.654093,-0.056635,-0.18408,-0.265648,-0.064349,-0.251338,-0.18562,0.275444,0.144146,-0.223223,0.137666,0.024904,0.031135,0.234813,0.671615,0.458683,0.429531,0.463012,0.455189,0.540247,0.60794,0.528651,0.530364,0.588438,0.683795,0.840688
Mu_0046_aug02.wav,Mu,18,aug02,1.0,0.059567,0.394714,0.309723,2960.0231,2127.8611,5232.1777,0.33228,-327.505951,38.549595,16.584219,3.841452,-6.707572,-1.279529,2.26252,-7.368776,-12.558184,-10.225695,-6.463796,-4.685022,-2.862401,60.399178,52.099457,19.08219,6.213478,15.154009,6.390192,9.54314,8.426138,15.48672,12.417759,8.232629,5.997271,5.096034,-0.013104,-0.128513,-0.129794,-0.108815,-0.029857,-0.127438,-0.067463,0.021222,0.009236,-0.143833,-0.056103,0.088678,0.251437,0.749559,0.658551,0.531374,0.491738,0.484772,0.509592,0.58162,0.623145,0.541018,0.547871,0.56223,0.630184
Mu_0046_aug03.wav,Mu,18,aug03,1.0,0.099131,0.740356,0.033798,927.0058,1015.199,1781.9824,0.255125,-469.99231,82.358551,22.891708,16.439869,-15.341722,-7.250646,12.417711,-5.158344,-14.869368,-16.87286,-12.236302,-7.521225,-8.15202,126.179245,85.455956,28.944496,17.088215,28.3703,12.635733,21.388807,6.6544,15.623651,16.796665,13.034584,7.702706,9.248125,-0.616439,-0.601784,-0.119899,0.117235,0.131822,0.155795,0.20717,0.196735,0.147689,0.12417,0.109636,0.078384,0.058528,0.334008,0.251447,0.2513,0.222873,0.279106,0.358572,0.259021,0.224182,0.270386,0.395603,0.602321,0.521651
Mu_0046_aug04.wav,Mu,18,aug04,1.0,0.081378,0.601654,0.070938,893.1003,929.4182,1576.416,0.004287,-386.028259,148.158875,-5.893647,8.279717,-4.685752,-7.94319,10.094831,-5.387946,-8.725551,-7.765079,-7.60107,-4.87002,-6.944725,70.90081,38.737156,13.98664,21.388218,22.051294,8.725486,16.70409,6.499922,10.239706,14.23804,11.819918,6.413889,7.920217,-0.17291,-0.211151,-0.228085,-0.218788,-0.081912,0.108314,0.289524,0.284584,0.198418,0.064803,-0.099046,-0.090473,-0.130678,0.504995,0.466056,0.46024,0.476146,0.495527,0.579319,0.501059,0.38514,0.488338,0.513059,0.707978,0.674066
Mu_0047.wav,Mu,18,original,1.0,0.061968,0.413239,0.012329,250.9537,343.8931,402.5879,0.500415,-544.738708,75.861771,21.87998,12.530608,-16.918755,-10.05895,11.224825,-2.310899,-10.579943,-10.301708,-11.861217,-4.069376,-5.00548,133.599747,96.371796,31.008976,17.135767,31.068668,20.468611,15.611575,4.351503,14.681106,12.663484,14.500008,6.189751,9.934199,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.131424,0.111268,0.114578,0.065639,0.147088,0.308724,0.144435,0.148473,0.219497,0.273823,0.450649,0.259255
Mu_0047_aug01.wav,Mu,18,aug01,1.0,0.044251,0.293335,0.342865,3145.8074,2203.776,5560.3027,0.370456,-305.017761,31.054029,18.782547,4.177639,-5.018675,-5.260306,-0.847888,-0.387337,-4.241371,-6.289727,-5.831478,-4.301568,-3.8904,49.610695,49.421043,24.325356,8.286996,12.419401,10.183484,4.148665,2.719418,7.003587,8.320738,9.597926,7.573419,4.507238,0.158377,-0.146271,0.122059,0.32147,0.082443,0.021175,0.033056,0.078028,0.10173,0.069585,0.106638,0.04543,-0.036769,0.53114,0.48835,0.550052,0.53213,0.550586,0.751004,0.652122,0.574718,0.648386,0.709476,0.920773,0.781158
Mu_0047_aug02.wav,Mu,18,aug02,1.0,0.058694,0.41214,0.315125,2972.7284,2119.0491,5208.252,0.349318,-331.885742,37.986725,19.738266,8.517239,-3.569398,-6.912357,0.125996,0.74036,-4.181659,-5.368219,-5.967422,-6.778237,-5.294579,57.407001,56.386471,27.754894,11.225507,12.972575,14.138422,4.194013,3.681913,5.969207,6.856799,8.267179,8.376037,6.502651,0.332956,0.077211,-0.008676,-0.013998,-0.177633,-0.211261,-0.105984,0.031933,0.099392,0.036164,0.036588,-0.006313,-0.181253,0.464611,0.497033,0.475916,0.580049,0.728305,0.560111,0.529358,0.613983,0.689943,0.90423,0.751332,0.590541
Mu_0047_aug03.wav,Mu,18,aug03,1.0,0.067834,0.449829,0.021713,748.1596,977.9231,1607.4219,0.216638,-529.747803,83.370941,25.46994,14.342478,-17.796112,-11.288202,12.034643,-1.824119,-10.816096,-11.230847,-12.776237,-6.172799,-6.416151,129.654938,94.382904,29.598825,16.328756,30.353683,20.726343,15.497498,5.482026,13.784647,11.352638,13.139817,7.689931,9.22858,0.081412,0.101637,0.068881,0.033212,0.005882,-0.014069,-0.034255,-0.057887,-0.079518,-0.091724,-0.094545,-0.096486,-0.105338,0.274752,0.228973,0.222258,0.190513,0.382611,0.611945,0.287011,0.22882,0.272206,0.363031,0.55861,0.361331
Mu_0047_aug04.wav,Mu,18,aug04,1.0,0.048522,0.334717,0.073288,897.5784,902.4697,1573.2422,0.004748,-440.475769,157.636383,-9.773531,8.923108,-3.504279,-12.398723,7.509778,-3.022247,-4.926776,-2.796371,-8.995505,-2.98647,-5.012271,63.074726,42.34774,18.545383,20.13978,16.781607,16.719063,7.75632,4.032842,8.667726,5.658105,10.04523,6.955806,6.477256,-0.040389,0.064669,0.031789,-0.199606,-0.094794,-0.057064,-0.250896,-0.132633,-0.036328,-0.027984,0.021855,-0.10034,-0.026561,0.511226,0.498798,0.436357,0.487241,0.654655,0.51605,0.504718,0.601829,0.647329,0.802555,0.692043,0.481596
Mu_0048.wav,Mu,18,original,1.0,0.061968,0.419922,0.012802,302.3759,405.6646,478.0273,0.502167,-528.361816,71.811859,15.627785,14.352412,-17.711033,-9.395934,11.74402,-6.974499,-13.669289,-11.324736,-7.345144,-4.539371,-8.641418,136.289307,91.621613,27.822092,18.744925,31.09404,16.800152,20.035629,9.544493,17.779873,14.163358,9.898915,5.48518,12.668998,-0.00583,-0.0078,-0.006515,-0.004529,-0.002059,0.000626,0.003233,0.005481,0.007127,0.007998,0.008002,0.007147,0.00553,0.1077,0.108357,0.172579,0.156508,0.225242,0.404732,0.191696,0.117369,0.145905,0.153059,0.32072,0.208365
Mu_0048_aug01.wav,Mu,18,aug01,1.0,0.042718,0.287323,0.352127,3137.5987,2194.5074,5640.1367,0.376063,-307.939911,29.653728,15.651964,5.955803,-3.643649,-3.830615,1.520234,-2.235242,-5.772442,-6.965286,-5.953694,-4.040054,-3.977447,51.455269,48.368782,21.683393,8.375362,12.185837,9.517414,4.594546,4.947346,9.52044,8.57339,7.736112,7.963374,6.621293,0.293807,0.144598,0.033253,0.044111,0.080175,0.052463,-0.022399,-0.077813,-0.256005,-0.079416,0.08409,-0.256597,-0.141016,0.520201,0.468944,0.521515,0.539589,0.553448,0.736547,0.695776,0.54039,0.630156,0.674773,0.840667,0.847438
Mu_0048_aug02.wav,Mu,18,aug02,1.0,0.058957,0.437439,0.321838,3007.6514,2124.642,5243.6523,0.358488,-328.401642,38.605682,18.892822,6.409135,-6.954278,-5.323462,3.145081,-2.823327,-8.953657,-7.613035,-5.364594,-5.214105,-5.405007,61.379242,54.566154,22.159597,9.441926,14.98048,10.039039,7.511349,3.988533,11.830267,9.665825,8.997365,7.584718,6.138531,0.047884,0.125377,-0.018242,-0.15787,0.074122,0.062077,-0.189836,0.157544,0.167842,0.105412,0.138634,0.06406,0.083916,0.493789,0.465367,0.523643,0.519736,0.563632,0.766412,0.628615,0.573004,0.620199,0.649476,0.876801,0.733213
Mu_0048_aug03.wav,Mu,18,aug03,1.0,0.066479,0.462891,0.022095,745.9175,974.8252,1566.8945,0.256925,-517.537537,76.594597,18.066803,15.28558,-17.962738,-9.646516,12.217234,-6.753035,-13.98189,-11.730813,-7.832027,-5.260473,-9.507215,134.768677,90.639175,28.100494,18.412819,31.149818,16.439955,19.762604,9.360168,17.006435,12.910937,9.116578,5.591145,12.331711,0.177403,0.244277,0.225121,0.19533,0.15779,0.115956,0.073395,0.033326,-0.001749,-0.030279,-0.051737,-0.066526,-0.075749,0.245988,0.229662,0.274126,0.238387,0.308863,0.520117,0.352665,0.257946,0.258414,0.313759,0.523378,0.363358
Mu_0048_aug04.wav,Mu,18,aug04,1.0,0.058479,0.416534,0.076004,914.719,921.4757,1592.041,0.004423,-415.86322,151.205856,-10.789831,10.42849,-4.226289,-12.219671,9.584561,-4.129865,-5.937714,-5.000878,-7.297914,-2.269348,-6.706909,67.97905,39.357231,14.831264,23.363556,19.990023,14.862184,13.350647,4.433655,9.737046,9.340231,8.849831,4.332689,8.465363,0.022202,0.120695,0.150154,-0.006103,0.027116,0.116582,-0.029172,-0.075113,-0.150322,-0.246681,-0.101171,-0.116394,-0.07651,0.450853,0.471849,0.525509,0.485797,0.654591,0.743042,0.501339,0.560982,0.51742,0.585114,0.702911,0.485243
Mu_0049.wav,Mu,18,original,1.0,0.066933,0.41037,0.015854,392.1553,506.2866,787.5977,0.442493,-523.701477,88.931099,19.907295,16.823174,-11.821709,-11.107876,13.447495,-1.354777,-17.174021,-16.05764,-8.849422,-3.335678,-4.919575,134.965942,95.883713,29.006126,19.030485,25.3374,21.189306,20.340792,6.845548,21.791309,19.676369,10.483425,5.10233,8.788957,-1.95569,-1.113002,-0.287655,-0.203363,-0.121707,-0.09323,-0.05002,-0.019019,-0.00505,0.006711,0.024784,0.021395,0.029012,0.177892,0.157166,0.183487,0.21805,0.240106,0.385908,0.211562,0.127289,0.208473,0.292467,0.414261,0.276821
Mu_0049_aug01.wav,Mu,18,aug01,1.0,0.092108,0.564148,0.323364,3031.2445,2196.2143,5439.9414,0.339238,-236.588287,34.046379,18.600264,6.748878,-2.108848,-2.992239,2.47701,-1.225867,-8.90477,-9.415458,-8.159943,-5.14667,-2.100031,49.435604,49.022423,21.825096,8.691412,10.907077,9.453149,5.174851,4.775503,10.816347,12.741446,9.093163,6.785081,4.039359,0.002404,-0.257315,-0.421347,-0.170355,0.089904,-0.030447,-0.107459,-0.337735,-0.064246,-0.034118,0.04478,0.038988,-0.071889,0.437797,0.465311,0.504269,0.569881,0.675869,0.746644,0.542128,0.559083,0.641276,0.76392,0.833118,0.562569
Mu_0049_aug02.wav,Mu,18,aug02,1.0,0.061096,0.419739,0.300766,2884.3455,2117.468,5119.3848,0.318567,-325.611084,41.914715,19.823456,6.045105,-4.670504,-1.091099,2.817284,-6.797402,-13.340147,-10.195704,-5.681584,-2.906969,-2.050235,60.407009,54.561031,20.560192,9.367977,16.058733,6.827078,7.986095,8.240232,17.34746,12.955952,6.78508,4.730124,3.288773,-0.043703,-0.137497,-0.082928,0.025735,-0.137767,-0.327617,-0.103988,0.027097,-0.194998,-0.086229,0.115319,0.104376,0.044259,0.72591,0.506512,0.467606,0.468103,0.516744,0.545069,0.662369,0.68776,0.501275,0.517592,0.665323,0.805264
Mu_0049_aug03.wav,Mu,18,aug03,1.0,0.061622,0.351166,0.031967,897.8277,1152.9797,1972.9004,0.151889,-516.808044,98.815308,24.093386,17.875912,-13.945506,-12.997374,14.658264,-0.190785,-17.36923,-16.550182,-9.871273,-4.460211,-6.650112,125.465775,90.861351,24.869789,17.332699,27.203438,21.935596,20.583778,5.660614,21.940966,18.208693,9.652651,5.920847,7.190977,-1.140208,-0.439158,0.265472,0.029981,-0.02002,-0.03885,-0.008981,-0.006346,-0.012337,-0.069872,-0.060691,-0.060719,-0.047138,0.328524,0.269817,0.289008,0.38234,0.406141,0.470013,0.287469,0.2287,0.332144,0.406128,0.538403,0.420421
Mu_0049_aug04.wav,Mu,18,aug04,1.0,0.059775,0.383606,0.072021,888.5632,934.3143,1583.7402,0.005122,-420.537628,158.759857,-9.092234,12.272244,-2.330983,-12.791474,11.134982,-1.320628,-9.425063,-8.919876,-8.183155,-1.954763,-3.932609,63.935112,43.660969,15.597639,19.381197,16.740301,15.795143,13.543469,4.114833,11.688655,13.07801,9.829724,6.765087,6.482075,-0.206376,0.075229,-0.543059,-0.375028,-0.008731,-0.087378,-0.061228,-0.15569,-0.000795,-0.088013,-0.177376,-0.118201,0.037633,0.407091,0.475659,0.532477,0.516733,0.625204,0.459223,0.354104,0.459263,0.553578,0.731052,0.595951,0.443872
Mu_0050.wav,Mu,18,original,1.0,0.064498,0.402252,0.014404,333.4101,436.0644,614.9902,0.471376,-535.684448,84.743271,16.926502,9.761568,-12.655144,-10.057895,13.327286,-4.648488,-21.719135,-12.803998,-6.48595,-6.201692,-5.168949,133.184219,99.053818,27.374943,14.523207,22.724718,18.716402,21.819349,9.328388,25.716465,15.926814,8.65991,8.066633,8.318824,-0.594465,-0.686149,-0.363189,-0.119153,-0.030597,0.010062,0.085475,0.15095,0.143866,0.091812,0.06424,0.073014,0.072441,0.133755,0.13181,0.169869,0.16247,0.178957,0.392172,0.206923,0.092112,0.121342,0.184932,0.374164,0.274206
Mu_0050_aug01.wav,Mu,18,aug01,1.0,0.048721,0.303314,0.331329,3070.8996,2201.2373,5545.166,0.347977,-297.4953,32.349884,17.687366,4.904909,-3.097905,-3.203492,1.640541,-2.356085,-9.371615,-9.446811,-6.913425,-4.574591,-1.631701,48.656605,48.119152,21.995996,7.767828,8.85448,7.269068,6.25116,4.571089,11.654972,10.89952,8.901486,7.474752,4.100663,0.134669,-0.095761,-0.110474,0.028828,-0.119357,0.011032,-0.223486,-0.09759,0.086162,0.009071,0.180675,0.070562,0.060812,0.477172,0.443769,0.498711,0.51778,0.517686,0.753141,0.629511,0.499717,0.544342,0.598138,0.824963,0.780511
Mu_0050_aug02.wav,Mu,18,aug02,1.0,0.063034,0.406281,0.310181,2910.7381,2092.4483,5051.0254,0.335747,-328.876099,40.514034,19.95713,6.828207,-3.876158,-4.687421,3.103097,0.652888,-9.335231,-11.021254,-8.178095,-7.098264,-3.883227,61.157501,57.869907,24.022854,8.359406,12.398147,11.229381,7.988405,5.973847,13.617507,12.267088,8.392956,7.275369,4.291174,0.17079,0.011738,-0.004186,-0.05294,0.034413,-0.125012,-0.15244,0.193063,0.131557,0.033586,0.187142,0.146968,-0.054605,0.414592,0.425598,0.444566,0.481739,0.686991,0.723816,0.488531,0.494096,0.546777,0.730738,0.849373,0.627356
Mu_0050_aug03.wav,Mu,18,aug03,1.0,0.036303,0.243805,0.027924,778.2754,984.5983,1651.3672,0.196305,-570.952637,100.172897,22.423851,12.11767,-14.606449,-11.082258,16.680145,-4.963019,-26.62952,-16.253729,-8.131782,-7.336351,-5.272795,129.872375,95.677185,26.914215,14.364823,23.752211,19.369484,20.987064,8.151979,25.073042,14.777815,8.022912,7.502953,8.852883,-0.279076,-0.239134,0.049167,0.197126,0.190676,0.188703,0.227575,0.196858,0.048002,-0.10951,-0.137679,-0.042477,0.032297,0.274081,0.295306,0.267509,0.262299,0.381185,0.56161,0.217261,0.229424,0.306233,0.374955,0.579742,0.37093
Mu_0050_aug04.wav,Mu,18,aug04,1.0,0.056661,0.370605,0.070877,871.0552,888.2026,1546.875,0.004385,-428.833252,160.496887,-10.758427,7.01818,-1.236884,-13.249245,10.662443,-0.838877,-11.485473,-8.529364,-8.564487,-5.03499,-3.615304,62.242481,43.859592,13.764256,17.063583,12.98939,14.67504,13.9528,4.658618,14.277594,10.755154,8.0334,7.526192,5.386058,-0.15765,-0.086785,0.136205,-0.102162,-0.371156,-0.152926,-0.068166,0.01048,0.007154,-0.223092,0.055813,0.3432,0.111008,0.467735,0.448897,0.460369,0.45637,0.652573,0.662119,0.387179,0.444275,0.473288,0.552864,0.705686,0.500728
Mu_0051.wav,Mu,18,original,1.0,0.075895,0.509369,0.015488,319.3704,481.7822,531.7383,0.313542,-509.560211,87.830856,29.593437,23.37146,-9.597824,-4.021383,18.157841,-0.614291,-14.015093,-12.065516,-11.896948,-5.015995,-8.42613,134.026688,88.356667,29.422623,20.28669,37.873329,24.199549,19.266945,8.403144,21.314749,16.309069,13.66839,5.824994,11.45612,2.146316,1.551885,0.118769,-0.03024,-0.672394,-0.387282,0.305042,-0.338476,-0.862908,-0.591734,-0.24634,-0.054701,-0.074629,0.253342,0.269407,0.254973,0.20706,0.167872,0.299628,0.176171,0.131134,0.174321,0.293834,0.592503,0.412419
Mu_0051_aug01.wav,Mu,18,aug01,1.0,0.084155,0.563873,0.290573,2975.3694,2198.5207,5306.1523,0.300495,-255.26123,37.259068,21.526505,7.913179,-2.892396,-2.456522,3.664722,-0.351587,-4.706735,-6.862823,-7.14812,-6.161808,-3.68119,52.850082,50.443779,22.107784,9.469939,14.785793,11.149429,5.618494,4.789884,9.816841,12.177328,10.296549,8.060947,4.956107,0.841852,0.696799,0.333578,0.082192,0.115616,0.121139,-0.168486,-0.253767,-0.398619,-0.488331,-0.400342,-0.242793,-0.117496,0.46368,0.493573,0.505964,0.496646,0.484153,0.609928,0.539526,0.478008,0.504795,0.592757,0.892925,0.756023
Mu_0051_aug02.wav,Mu,18,aug02,1.0,0.071232,0.516724,0.251984,2798.3767,2127.7805,5056.1523,0.261931,-324.65033,45.233231,25.212742,12.449791,-1.960803,-4.952556,4.174576,3.660654,-3.085567,-6.102963,-7.592517,-8.556493,-6.515169,59.734009,56.925785,25.425329,11.381579,15.098352,17.818779,3.88055,5.588678,8.059694,11.047999,9.828886,9.472023,8.10405,0.727771,0.651936,0.19342,0.104216,-0.126217,-0.229378,-0.024116,0.081359,-0.177478,-0.371917,-0.234301,-0.291107,-0.33349,0.415254,0.393528,0.380949,0.523451,0.501148,0.440548,0.456947,0.589913,0.875196,0.851523,0.557038,0.474611
Mu_0051_aug03.wav,Mu,18,aug03,1.0,0.059409,0.425446,0.020386,637.6294,943.649,1244.1406,0.131059,-531.053101,87.283554,29.857353,21.614388,-10.459009,-4.81142,17.082296,-0.508839,-13.372522,-12.043221,-11.981516,-5.968363,-8.783773,129.486694,86.775375,27.356228,18.180374,35.758888,22.705158,18.577423,7.405702,19.297903,14.455121,12.838008,5.996182,10.278701,1.289467,1.12437,0.232975,-0.124831,-0.45908,-0.305438,0.035611,-0.245088,-0.525022,-0.413156,-0.242902,-0.073326,-0.024383,0.238038,0.319955,0.327801,0.310929,0.344588,0.396896,0.26971,0.259288,0.308302,0.448838,0.690722,0.379414
Mu_0051_aug04.wav,Mu,18,aug04,1.0,0.080692,0.54303,0.05983,817.4368,885.2697,1477.2949,0.003141,-395.132355,154.619263,-1.173102,9.871655,-4.149891,-9.234528,13.967207,-0.766313,-8.834669,-3.715975,-8.495037,-2.175807,-4.613454,73.637856,41.446514,14.853171,19.332279,24.433273,15.151677,13.94954,6.247746,12.935789,10.608423,13.549367,6.215082,10.49199,1.177988,0.780066,0.191262,0.357548,-0.198796,-0.173771,0.138457,-0.342152,-0.471064,-0.302951,-0.430761,-0.451506,-0.337003,0.491854,0.511391,0.557446,0.461612,0.400509,0.498834,0.390909,0.312152,0.359966,0.518808,0.806342,0.697653
Mu_0052.wav,Mu,18,original,1.0,0.075895,0.487701,0.016205,353.8578,505.5305,600.3418,0.314488,-513.219177,92.15461,28.031517,27.743568,-6.760135,-11.799421,16.040997,3.35907,-15.990775,-15.052114,-10.097511,-6.981503,-6.195458,130.69606,87.063843,31.23628,23.908205,32.036186,29.861767,20.227533,7.600123,22.044214,17.554947,9.593127,8.023453,8.157845,-0.657586,-0.834888,-0.452471,0.101758,0.426033,0.386552,0.207264,0.198139,0.359297,0.388757,0.220102,-0.014157,-0.253571,0.194938,0.155313,0.220039,0.208537,0.245672,0.467095,0.286984,0.227954,0.23155,0.275567,0.525851,0.373255
Mu_0052_aug01.wav,Mu,18,aug01,1.0,0.086102,0.55542,0.291245,2957.1322,2202.5511,5390.3809,0.303778,-252.538727,37.271591,20.935289,11.161253,-0.357428,-3.444537,4.870948,1.795924,-7.771524,-8.836799,-6.990511,-6.263823,-1.783072,50.537781,47.72559,20.777113,9.135144,11.425675,12.22203,6.802957,5.260533,11.856177,12.671865,8.708344,7.283143,4.005234,0.115741,-0.192532,-0.0492,-0.032118,0.135139,-0.026048,-0.069664,0.054115,0.207553,0.302578,0.145549,-0.021643,-0.19671,0.461832,0.461263,0.497454,0.520201,0.650826,0.778654,0.562919,0.576393,0.568096,0.697091,0.881053,0.602108
Mu_0052_aug02.wav,Mu,18,aug02,1.0,0.064152,0.310883,0.2509,2722.9928,2139.1472,4982.1777,0.261683,-323.644012,45.059685,21.916798,9.350522,-2.88891,-2.034925,5.0123,-5.801874,-15.046964,-9.52652,-5.921134,-3.842122,-1.185308,57.663536,50.273552,20.245657,9.642751,15.266905,7.570086,8.852243,10.050115,18.82177,11.903169,7.112885,5.462307,5.744274,-0.237276,-0.49168,-0.235414,-0.059701,0.274305,0.199341,0.053054,0.159023,0.220688,0.240539,0.013825,-0.08927,-0.21003,0.758682,0.440386,0.379102,0.435385,0.466581,0.50643,0.787189,0.682283,0.523919,0.492977,0.514483,0.793867
Mu_0052_aug03.wav,Mu,18,aug03,1.0,0.08353,0.443939,0.021957,675.6383,971.6359,1419.4336,0.140136,-495.947388,91.04306,27.27037,25.316053,-9.166074,-13.642467,16.193115,4.140899,-16.774963,-16.23382,-10.247528,-6.839837,-5.071762,124.62677,85.914574,28.689922,22.173294,26.635845,26.909138,20.279991,7.608222,20.813148,17.862204,9.965839,7.129023,7.878005,-0.449497,-0.651355,-0.494595,-0.046025,0.342408,0.328587,0.090054,0.088813,0.291739,0.307561,0.178036,0.023569,-0.240121,0.354824,0.320381,0.362593,0.340528,0.368537,0.578937,0.390193,0.337313,0.308589,0.343614,0.603146,0.494719
Mu_0052_aug04.wav,Mu,18,aug04,1.0,0.071798,0.500641,0.062881,813.9369,890.3606,1459.2285,0.003612,-407.759521,153.101501,-3.136069,12.606022,4.366837,-13.446902,10.377813,5.005858,-8.391403,-7.691047,-7.913139,-5.527147,-6.255928,65.513443,40.005951,13.486177,23.614344,15.531038,22.425295,10.964715,6.84803,12.123164,12.852457,9.838158,7.382874,6.766597,-0.186882,-0.523135,-0.503322,-0.039999,0.184441,0.194619,-0.084879,-0.162383,0.212966,0.18491,-0.081488,-0.014127,-0.002487,0.388185,0.434132,0.429618,0.500512,0.702582,0.502825,0.464108,0.434549,0.49062,0.755004,0.561789,0.394538
Mu_0053.wav,Mu,18,original,1.0,0.071554,0.462585,0.018158,282.1104,398.0869,395.0195,0.375344,-526.973022,83.398422,32.815792,21.258495,-10.003338,-11.921862,11.735052,-1.010831,-18.618729,-14.512171,-13.860805,-9.891725,-7.733002,118.158264,88.014687,31.431995,19.779337,29.419552,23.772839,22.132641,9.500634,21.060726,14.21331,13.180139,10.150228,8.280085,0.109011,0.056771,0.042186,0.122824,0.100092,0.230857,0.374883,0.317988,0.342349,0.32275,0.159736,0.14436,0.085757,0.101521,0.116714,0.183402,0.230221,0.389701,0.434515,0.169883,0.081711,0.096201,0.141338,0.261361,0.1793
Mu_0053_aug01.wav,Mu,18,aug01,1.0,0.083388,0.536163,0.306259,3069.5362,2215.5862,5449.4629,0.323544,-256.116302,32.877975,20.909927,8.961939,-0.785875,-2.12392,1.32494,-0.725992,-6.255885,-7.166272,-7.555964,-7.634426,-3.745992,46.368904,46.894817,22.78735,8.282603,9.032693,9.765738,5.401329,5.072295,8.062667,9.58213,9.672239,9.119947,4.564326,0.184721,0.170909,0.254903,0.076482,-0.031501,-0.051712,0.147437,0.006692,0.285163,0.03811,0.139326,0.214744,-0.028768,0.436116,0.415454,0.475282,0.528017,0.68954,0.798096,0.560904,0.448246,0.502855,0.545228,0.667874,0.577704
Mu_0053_aug02.wav,Mu,18,aug02,1.0,0.055761,0.338837,0.291199,2892.6666,2159.2447,5179.9316,0.301019,-332.192352,39.231579,22.653372,7.43264,-2.679467,-2.675177,-1.21388,-6.201772,-11.067625,-11.304402,-9.857042,-5.142559,-2.557793,49.301083,49.639008,24.708317,8.058776,7.667152,5.053298,4.593138,8.550817,14.223186,11.724372,9.466179,5.090425,4.23349,0.485886,0.327588,0.13455,-0.010742,0.002683,0.11678,0.062273,0.283895,0.393145,0.152811,0.074494,-0.010027,0.118878,0.551612,0.462472,0.376942,0.410231,0.490161,0.490085,0.622287,0.76013,0.501799,0.46279,0.518401,0.504265
Mu_0053_aug03.wav,Mu,18,aug03,1.0,0.076909,0.426849,0.025009,649.1952,863.3382,1269.2871,0.226783,-506.196777,76.339752,32.237286,17.507984,-10.082894,-11.35401,9.524349,-1.462296,-18.618748,-15.412361,-13.927181,-10.737043,-7.086931,100.889114,82.867935,30.946217,18.046083,21.535019,17.750605,20.155775,7.808569,20.612917,14.640218,13.155231,10.065692,7.451139,0.533258,0.494101,0.07502,-0.150949,-0.212513,-0.026334,0.260006,0.280245,0.17041,0.167403,0.159979,0.155803,0.180399,0.234675,0.184479,0.215537,0.310977,0.502118,0.56817,0.28994,0.177528,0.194461,0.215406,0.348953,0.330926
